재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 3분기 3개월,당기 3분기 누적,전기 3분기 3개월,전기 3분기 누적,전기,전전기
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,1.60021E+11,3.69813E+11,1.0751E+11,2.85115E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타수익,31329790582,4.23451E+11,60784903554,3.2186E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타비용,42862162598,3.4451E+11,91024080217,3.69778E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,19290846320,52092142270,13516657793,41886450691,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융비용,20096174863,97071121825,48797404991,86849280024,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,1.47683E+11,4.03775E+11,41989706354,1.92233E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,36673037999,1.55741E+11,21523853289,1.03921E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익,1.1101E+11,2.48034E+11,20465853065,88312192218,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   보통주기본주당이익,2875,6422,529,2284,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   보통주희석주당이익,2875,6422,529,2284,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,entity00109693_udf_IS_20171025213334292_EarningsPerShareAbstract,   우선주기본주당이익,2887,6460,541,2322,,
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2017-09-30,3분기보고서,KRW,entity00109693_udf_IS_20171025213336195_EarningsPerShareAbstract,   우선주희석주당이익,2887,6460,541,2322,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,수익(매출액),13290317001,43300636209,15051894085,48161131581,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,10326336814,33354205259,11458450990,36961857196,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,2963980187,9946430950,3593443095,11199274385,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,1959934814,5896729227,1762996316,5128340962,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),1004045373,4049701723,1830446779,6070933423,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,31868679,117246996,17081039,192046928,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융원가,2016454,6375671,1801163,18884943,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타이익,29089508,105657830,38992430,214175528,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타손실,-39195071,268126437,95953858,159131981,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),1102182177,3998104441,1788765227,6299138955,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,123637900,521494421,1002380369,1002380369,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),978544277,3476610020,1498097046,5296758586,,
"손익계산서, 기능별 분류 - 별도재무제표",[078140],대봉엘에스,코스닥시장상장법인,212,의약품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,매출액,16568936804,55683900543,19822114647,48936514425,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,12182616942,39860446880,14830855511,37461908294,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,4386319862,15823453663,4991259136,11474606131,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,1846207138,5535086653,1756205367,5284238940,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),2540112724,10288367010,3235053769,6190367191,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,167443547,447216817,118673352,388445246,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융원가,1479013,1496489,16447,57539,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타이익,34357142,201217912,26421156,363862506,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타손실,439629940,524003265,273865118,663817340,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),2300804460,10411301985,3106266712,6278800064,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,332883876,1748462346,510251923,877400814,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),1967920584,8662839639,2596014789,5401399250,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),28,122,36,76,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),28,122,36,75,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,매출액,2.84329E+12,8.51221E+12,2.76954E+12,8.30503E+12,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,2.69984E+12,7.7478E+12,2.52103E+12,7.65344E+12,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,1.43457E+11,7.64406E+11,2.48506E+11,6.51597E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,87964789937,2.4015E+11,1.4194E+11,3.49011E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,55492313735,5.24255E+11,1.06566E+11,3.02586E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타수익,79000329401,2.68475E+11,1.36085E+11,4.19817E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타비용,62679221861,2.56855E+11,1.59219E+11,5.24087E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,6676922006,20617595156,7962367615,18712422041,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융원가,20941470715,64690855024,21697057248,66808072704,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,57548872566,4.91802E+11,69696713176,1.5022E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,15281282782,99109348236,13758163610,40954024988,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,분기순이익,42267589784,3.92693E+11,55938549566,1.09266E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당순이익,103,956,136,266,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당순이익,103,955,136,266,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,매출액,2.37019E+12,8.14433E+12,2.75845E+12,9.09709E+12,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,2.04052E+12,6.47508E+12,2.64907E+12,8.83739E+12,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익(손실),3.29669E+11,1.66926E+12,1.09378E+11,2.59696E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비,35223443171,1.1548E+11,24904099521,85238359860,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,entity00111704_udf_IS_201711913329796_IncomeStatementAbstract,관리비,1.18109E+11,4.81062E+11,2.15998E+11,4.24727E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,entity00111704_udf_IS_2017119133222723_IncomeStatementAbstract,경상연구개발비,8741414920,28425661150,11703239594,39863689047,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),1.67595E+11,1.04429E+12,-1.43227E+11,-2.90133E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,28489813945,1.43586E+12,3643310584,10771116440,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융비용,4232764809,29341861304,32055465479,1.38991E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,"종속기업, 관계및공동기업투자손익",46208284932,59548784987,,-11313044556,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,entity00111704_udf_IS_2017119133751207_IncomeStatementAbstract,환율변동이익,83334059974,4.67021E+11,2.40047E+11,4.53985E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,entity00111704_udf_IS_2017119133757872_IncomeStatementAbstract,환율변동손실,63227453796,4.89342E+11,2.36219E+11,4.43542E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타영업외수익,9363904491,4.07596E+11,3.61955E+11,6.09313E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타영업외비용,40947970566,1.17342E+12,3.48696E+11,7.1503E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),2.26583E+11,1.72221E+12,-1.54552E+11,-5.24939E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용(수익),1.18799E+11,1.25283E+11,591797893,8.53918E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,분기순이익(손실),1.07784E+11,1.59693E+12,-1.55143E+11,-1.37886E+12,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당분기순이익(손실),,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당분기순이익(손실),1052,19926,-7277,-64675,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당분기순이익(손실),702,13170,-7277,-64675,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,매출액,1.95509E+11,5.91542E+11,2.03451E+11,6.13896E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,1.79096E+11,5.42477E+11,1.87418E+11,5.60671E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,16412195743,49064174613,16032515099,53225216905,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,9387285804,29077080969,8776389724,27070392210,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),7024909939,19987093644,7256125375,26154824695,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타수익,3439472511,12687883476,1184903478,8789576185,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타비용,1123361599,8732705100,5988377153,9900935951,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,36364299,96466146,19206128,73447879,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceCosts,금융비용,1088076048,3934914066,1263166619,3775256856,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),8289309102,20103824100,1208691209,21341655952,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,1707829172,3185011348,265912066,4399891441,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),6581479930,16918812752,942779143,16941764511,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,지배기업의 소유주지분에 대한 주당이익,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본(희석)주당순이익,106,273,15,273,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,매출액,1.85365E+11,5.22826E+11,1.3616E+11,4.36514E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_CostOfSales,매출원가,1.67814E+11,4.78918E+11,1.2523E+11,4.01181E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_GrossProfit,매출총이익,17551295136,43907708198,10929488136,35333185709,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,6635232925,18276141415,5616390466,17045525013,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,10916062211,25631566783,5313097670,18287660696,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherGains,기타수익,2814452019,10100286485,3289339434,11035186094,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,dart_OtherLosses,기타비용,-527175204,6824104671,6209798229,8744596349,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_FinanceIncome,금융수익,361427381,4877810870,205595898,1400159888,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),14619116815,33785559467,2598234773,21978410329,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,3523503315,7721471350,843773217,8953184623,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_ProfitLoss,당기순이익,11095613500,26064088117,1754461556,13025225706,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),554,1301,87,650,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 신품 부품 제조업,12,2017-09-30,3분기보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),554,1301,87,650,,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2017-09-30,3분기보고서,KRW,ifrs_Revenue,수익(매출액),50758860689,1.53166E+11,51153456042,1.65854E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2017-09-30,3분기보고서,KRW,ifrs_RevenueFromSaleOfGoods,   재화의 판매로 인한 수익(매출액),29622521586,1.08142E+11,34229499552,1.19663E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2017-09-30,3분기보고서,KRW,dart_RevenueFromSaleOfGoodsProduct,      제품매출액,29622521586,1.08142E+11,34229499552,1.19663E+11,,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2017-09-30,3분기보고서,KRW,entity00415594_udf_IS_20171178150744_Revenue,   공사매출액,20992290854,44346381968,16729558486,45559223406,,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2017-09-30,3분기보고서,KRW,entity00415594_udf_IS_201711781754285_Revenue,   임대료수입,30758000,70874000,18299724,25580259,,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2017-09-30,3분기보고서,KRW,entity00415594_udf_IS_201711782121496_Revenue,   기타매출액,113290249,606289660,176098280,606289660,,
