재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,Column1,당기,_1,_2,전기,전전기,_3
"손익계산서, 기능별 분류 - 별도재무제표",[000210],대림산업,유가증권시장상장법인,412,토목 건설업,12,2015-12-31,사업보고서,KRW,entity00109693_udf_IS_2015514153742288_EarningsPerShareAbstract,   우선주당기희석주당이익(손실),,3337,,,-12186,4340,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,entity00110495_udf_IS_2011828202852765_IncomeStatementAbstract,매출액,,31667928875,,,31026942045,30325198809,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,24291588507,,,22809355703,21925605627,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,7376340368,,,8217586342,8399593182,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,5777117031,,,10354211200,6099831187,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),,1599223337,,,-2136624858,2299761995,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,dart_OtherGains,기타수익,,9101534560,,,2.5363E+11,38490759129,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,entity00110495_udf_IS_2011828215147437_IncomeStatementAbstract,기타비용,,31255251306,,,2.98789E+11,97906456912,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,5655074542,,,6739492860,719332095,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,entity00110495_udf_IS_2011828215258937_IncomeStatementAbstract,금융비용,,2874906889,,,6311096686,3043794489,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),,-17774325756,,,-46867723890,-59440398182,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,4496134905,,,-23208681463,8999226883,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,-22270460661,,,-23659042427,-50441171299,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,-15963,,,-16958,-36155,
"손익계산서, 기능별 분류 - 별도재무제표",[005620],대성합동지주,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),,-15963,,,-16958,-36155,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,57045399827,,,64796759837,46053731555,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,46027263582,,,53132892600,34321969910,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,11018136245,,,11663867237,11731761645,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와 관리비,,7125641245,,,6772718064,6898910856,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),,3892495000,,,4891149173,4832850789,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,477658265,,,583458029,740885749,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_FinanceCosts,금융원가,,5076134,,,95560693,601393349,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,종속기업 및 관계기업 투자자산 손익,,,,,,-1281274673,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_OtherGains,기타수익,,524788288,,,764643599,587075865,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,dart_OtherLosses,기타비용,,919138607,,,1471941948,890537513,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전 순이익(손실),,3970726812,,,4671748160,3387606868,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용(효익),,160078037,,,431273732,308736978,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,3810648775,,,4240474428,3078869890,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,54,,,60,44,
"손익계산서, 기능별 분류 - 별도재무제표",[045390],대아티아이,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2015-12-31,사업보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),,48,,,54,45,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,9.87748E+12,,,9.85309E+12,8.41708E+12,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,9.18947E+12,,,9.13175E+12,8.11898E+12,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,6.88005E+11,,,7.21338E+11,2.98096E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,3.53444E+11,,,3.05857E+11,4.58395E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),,3.34561E+11,,,4.1548E+11,-1.60299E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,dart_OtherGains,기타수익,,4.17672E+11,,,4.77033E+11,5.74376E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,dart_OtherLosses,기타비용,,5.06945E+11,,,6.21584E+11,9.07037E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,21534348631,,,28533049299,34817996920,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_FinanceCosts,금융원가,,91507793681,,,1.16154E+11,1.12135E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),,1.75315E+11,,,1.83309E+11,-5.70277E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,29082845411,,,48429282777,-1.27569E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,1.46232E+11,,,1.3488E+11,-4.42708E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익(손실),,356,,,328,-1077,
"손익계산서, 기능별 분류 - 별도재무제표",[047040],대우건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익(손실),,355,,,328,-1077,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,1.33664E+13,,,1.38423E+13,1.34992E+13,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,1.5687E+13,,,1.4011E+13,1.34714E+13,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익(손실),,-2.32063E+12,,,-1.68717E+11,27823638931,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비,,1.53074E+11,,,1.54141E+11,1.46913E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,ifrs_AdministrativeExpense,관리비,,5.33446E+11,,,3.62959E+11,5.76465E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,entity00111704_udf_IS_201182102150805_IncomeStatementAbstract,경상연구개발비,,69318824800,,,68748705369,94264955423,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),,-3.07647E+12,,,-7.54565E+11,-7.8982E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,13001081083,,,46722044624,99982228232,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,ifrs_FinanceCosts,금융비용,,3.56412E+11,,,99466872020,92497751506,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,entity00111704_udf_IS_2011821076886_IncomeStatementAbstract,"종속기업, 관계및공동기업투자손익",,-2.18794E+11,,,-65936138915,-30768468827,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,entity00111704_udf_IS_201151184723285_IncomeStatementAbstract,환율변동이익,,6.70382E+11,,,4.30472E+11,3.71078E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,entity00111704_udf_IS_201151184725144_IncomeStatementAbstract,환율변동손실,,7.83991E+11,,,5.02185E+11,3.1219E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,dart_OtherGains,기타영업외수익,,8.1698E+11,,,4.2535E+11,4.74721E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,dart_OtherLosses,기타영업외비용,,1.45179E+12,,,5.01652E+11,6.1304E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),,-4.38709E+12,,,-1.02126E+12,-8.92535E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용(수익),,-8.59912E+11,,,-1.91104E+11,-2.18958E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,-3.52717E+12,,,-8.30156E+11,-6.73576E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,entity00111704_udf_IS_2015324155649770_IncomeStatementAbstract,주당순이익(손실),,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[042660],대우조선해양,유가증권시장상장법인,311,선박 및 보트 건조업,12,2015-12-31,사업보고서,KRW,entity00111704_udf_IS_2015324155655890_udf_IS_2015324155649770_IncomeStatementAbstract,   기본및희석주당이익(손실),,-18437,,,-4391,-3563,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,7.73297E+11,,,7.76873E+11,8.00871E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,7.02403E+11,,,7.24569E+11,7.34001E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,70893936853,,,52303599143,66870625765,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,43058554802,,,37149094193,36854349041,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),,27835382051,,,15154504950,30016276724,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,entity00111847_udf_IS_2013826113057521_IncomeStatementAbstract,영업외손익,,2948702922,,,-5080882593,-1841429294,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,entity00111847_udf_IS_201382611334349_udf_IS_2013826113057521_IncomeStatementAbstract,   기타수익,,16025882449,,,20741703348,17396188994,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,entity00111847_udf_IS_201382611337318_udf_IS_2013826113057521_IncomeStatementAbstract,   기타비용,,10543228492,,,16980674685,11402828872,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,entity00111847_udf_IS_201382611339552_udf_IS_2013826113057521_IncomeStatementAbstract,   금융수익,,165425011,,,233748748,257422798,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,entity00111847_udf_IS_2013826113311318_udf_IS_2013826113057521_IncomeStatementAbstract,   금융비용,,5831877299,,,8339278843,5725716546,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,entity00111847_udf_IS_20138261443199_udf_IS_2013826113057521_IncomeStatementAbstract,   종속회사및관계회사지분관련손익,,3132501253,,,-736381161,-2366495668,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),,30784084973,,,10073622357,28174847430,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,4958897741,,,350867535,7595558642,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익(손실),,25825187232,,,9722754822,20579288788,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[000430],대원강업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당순이익(손실),,417,,,157,332,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_Revenue,매출액,,6.14427E+11,,,5.26795E+11,4.8606E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,5.76141E+11,,,4.98679E+11,4.50147E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,38285256718,,,28115395808,35912623170,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,23620521417,,,22963484017,22600612591,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,,14664735301,,,5151911791,13312010579,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,dart_OtherGains,기타수익,,11251971019,,,18088102663,12518720185,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,dart_OtherLosses,기타비용,,1245292005,,,1472947023,3056169635,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_FinanceIncome,금융수익,,4083705901,,,6037937267,5634981774,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익,,28755120216,,,27805004698,28409542903,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,,5800287333,,,5160168678,5518573394,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_ProfitLoss,당기순이익,,22954832883,,,22644836020,22890969509,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EarningsPerShareAbstract,주당이익 [abstract],,,,,,,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_BasicEarningsLossPerShare,   기본주당이익,,1260,,,1243,1256,
"손익계산서, 기능별 분류 - 별도재무제표",[005710],대원산업,코스닥시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_DilutedEarningsLossPerShare,   희석주당이익,,1260,,,1243,1256,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,ifrs_Revenue,수익(매출액),,2.10569E+11,,,2.02244E+11,1.39811E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,ifrs_RevenueFromSaleOfGoods,   재화의 판매로 인한 수익(매출액),,1.52348E+11,,,1.49224E+11,1.17255E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,ifrs_RevenueFromConstructionContracts,   건설계약으로 인한 수익(매출액),,57333611301,,,51783763306,21177072905,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,ifrs_OtherRevenue,   기타수익(매출액),,887026679,,,1235849513,1378795300,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,ifrs_CostOfSales,매출원가,,1.88435E+11,,,1.83609E+11,1.25354E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,dart_CostOfSalesFromSaleOfGoods,   재화의 판매로 인한 수익(매출액)에 대한 매출원가,,1.33097E+11,,,1.33997E+11,1.04124E+11,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,dart_CostOfSalesFromConstructionContracts,   건설계약으로 인한 수익(매출액)에 대한 매출원가,,54450936145,,,48383150238,19853254233,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,dart_OtherCostOfSales,   기타수익(매출액)에 대한 매출원가,,887026679,,,1228849513,1377295300,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,ifrs_GrossProfit,매출총이익,,22134055128,,,18634130982,14456383717,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,,7027958054,,,6296470408,5755911313,
"손익계산서, 기능별 분류 - 별도재무제표",[100130],동국S&C,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2015-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),,15106097074,,,12337660574,8700472404,
